source_file	source_module	line	kind	surface	search_key	classification	disposition	consumer_hit_count	consumer_module_count	non_notation_consumer_hit_count	consumer_modules	non_notation_consumer_modules	line_text	review_phase	review_object	review_decision	leg44_action	review_safety_class	review_rationale
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4565	abbrev	SM3db4aUResidualClosureEquationStatus	SM3db4aUResidualClosureEquationStatus	consumed_internal_helper	keep_now_review_publicity	6	3	5	CNNA.PillarA.Arithmetic.Notation:4566; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityEquationSourceSM3db4aV:243; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:28,101,165,227	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityEquationSourceSM3db4aV:243; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:28,101,165,227	abbrev SM3db4aUResidualClosureEquationStatus := Smoke.SM3db4aUResidualClosureEquationStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4567	abbrev	SM3db4aUFoldOrderCoverageEquationStatus	SM3db4aUFoldOrderCoverageEquationStatus	consumed_internal_helper	keep_now_review_publicity	6	3	5	CNNA.PillarA.Arithmetic.Notation:4568; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityEquationSourceSM3db4aV:246; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:32,102,168,229	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityEquationSourceSM3db4aV:246; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:32,102,168,229	abbrev SM3db4aUFoldOrderCoverageEquationStatus := Smoke.SM3db4aUFoldOrderCoverageEquationStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4569	abbrev	SM3db4aULeftRightTerminalIdentityStatus	SM3db4aULeftRightTerminalIdentityStatus	consumed_internal_helper	keep_now_review_publicity	5	2	4	CNNA.PillarA.Arithmetic.Notation:4570; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:36,103,171,231	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:36,103,171,231	abbrev SM3db4aULeftRightTerminalIdentityStatus := Smoke.SM3db4aULeftRightTerminalIdentityStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4571	abbrev	SM3db4aUTerminalCoverageExportStatus	SM3db4aUTerminalCoverageExportStatus	consumed_internal_helper	keep_now_review_publicity	17	2	16	CNNA.PillarA.Arithmetic.Notation:4572; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:40,104,174,233,317	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:40,104,174,233,317	abbrev SM3db4aUTerminalCoverageExportStatus := Smoke.SM3db4aUTerminalCoverageExportStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4573	abbrev	SM3db4aUNoAccumulatedEntryCancellationStatus	SM3db4aUNoAccumulatedEntryCancellationStatus	consumed_internal_helper	keep_now_review_publicity	8	2	7	CNNA.PillarA.Arithmetic.Notation:4574; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:45,105,177,235,355	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:45,105,177,235,355	abbrev SM3db4aUNoAccumulatedEntryCancellationStatus := Smoke.SM3db4aUNoAccumulatedEntryCancellationStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4575	abbrev	SM3db4aUNoProductIdentityProofStatus	SM3db4aUNoProductIdentityProofStatus	consumed_internal_helper	keep_now_review_publicity	9	2	8	CNNA.PillarA.Arithmetic.Notation:4576; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:49,106,180,237,356	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:49,106,180,237,356	abbrev SM3db4aUNoProductIdentityProofStatus := Smoke.SM3db4aUNoProductIdentityProofStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4577	abbrev	SM3db4aUNoTwoSidedInvStatus	SM3db4aUNoTwoSidedInvStatus	consumed_internal_helper	keep_now_review_publicity	8	1	8	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:53,107,182,239,357	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:53,107,182,239,357	abbrev SM3db4aUNoTwoSidedInvStatus := Smoke.SM3db4aUNoTwoSidedInvStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4578	abbrev	SM3db4aUNoInteriorEliminationDataStatus	SM3db4aUNoInteriorEliminationDataStatus	consumed_internal_helper	keep_now_review_publicity	8	2	7	CNNA.PillarA.Arithmetic.Notation:4579; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:57,108,185,241,358	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:57,108,185,241,358	abbrev SM3db4aUNoInteriorEliminationDataStatus := Smoke.SM3db4aUNoInteriorEliminationDataStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4580	abbrev	SM3db4aUNoDtnDataStatus	SM3db4aUNoDtnDataStatus	consumed_internal_helper	keep_now_review_publicity	7	1	7	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:61,109,188,243,359	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:61,109,188,243,359	abbrev SM3db4aUNoDtnDataStatus := Smoke.SM3db4aUNoDtnDataStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4581	abbrev	SM3db4aUNoArithmeticTargetStatus	SM3db4aUNoArithmeticTargetStatus	consumed_internal_helper	keep_now_review_publicity	7	1	7	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:65,110,191,245,360	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:65,110,191,245,360	abbrev SM3db4aUNoArithmeticTargetStatus := Smoke.SM3db4aUNoArithmeticTargetStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4582	abbrev	SM3db4aUNextPhaseStatus	SM3db4aUNextPhaseStatus	consumed_internal_helper	keep_now_review_publicity	12	2	12	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:69,111,193,246,322; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalIdentityFieldCertificateFromEquationSourceSM3db4aW:137	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:69,111,193,246,322; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalIdentityFieldCertificateFromEquationSourceSM3db4aW:137	abbrev SM3db4aUNextPhaseStatus := Smoke.SM3db4aUNextPhaseStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4583	abbrev	SM3db4aULedgerStatus	SM3db4aULedgerStatus	consumed_internal_helper	keep_now_review_publicity	4	1	4	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:74,586,597,617	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalFoldResidualIdentityFieldsSM3db4aU:74,586,597,617	abbrev SM3db4aULedgerStatus := Smoke.SM3db4aULedgerStatus 	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4585	abbrev	SM3db4aUTerminalFoldResidualIdentityFieldsAuditOf	SM3db4aUTerminalFoldResidualIdentityFieldsAuditOf	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			abbrev SM3db4aUTerminalFoldResidualIdentityFieldsAuditOf {Cell : Nat → Type u} [SubstrateClass Cell] {p : ConcretePolicyOf} {A : Smoke.GeneratedApproximantStrong Cell p} [Fintype (Smoke.GeneratedInteriorIndex A)] [DecidableEq (Smoke.GeneratedInteriorIndex A)] {P : Smoke.GeneratedBoundaryInteriorPartition Cell p A} {wp : WeightPolicy} {W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp}	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4600	abbrev	SM3db4aUTerminalFoldResidualIdentityFieldCertificateOf	SM3db4aUTerminalFoldResidualIdentityFieldCertificateOf	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			abbrev SM3db4aUTerminalFoldResidualIdentityFieldCertificateOf {Cell : Nat → Type u} [SubstrateClass Cell] {p : ConcretePolicyOf} {A : Smoke.GeneratedApproximantStrong Cell p} [Fintype (Smoke.GeneratedInteriorIndex A)] [DecidableEq (Smoke.GeneratedInteriorIndex A)] {P : Smoke.GeneratedBoundaryInteriorPartition Cell p A} {wp : WeightPolicy} {W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp}	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4615	abbrev	SM3db4aUTerminalFoldResidualIdentityFieldsLedgerOf	SM3db4aUTerminalFoldResidualIdentityFieldsLedgerOf	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			abbrev SM3db4aUTerminalFoldResidualIdentityFieldsLedgerOf (b : Nat) (β : Nat → Nat) (p : ConcretePolicyOf) (regularWeight variableWeight : WeightPolicy) := Smoke.SM3db4aUTerminalFoldResidualIdentityFieldsLedger b β p regularWeight variableWeight 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4621	abbrev	SM3eRr3c1dTerminalIdentityStatus	SM3eRr3c1dTerminalIdentityStatus	consumed_internal_helper	keep_now_review_publicity	8	2	7	CNNA.PillarA.Arithmetic.Notation:4622; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:14,314,386,434,767	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:14,314,386,434,767	abbrev SM3eRr3c1dTerminalIdentityStatus := Smoke.SM3eRr3c1dTerminalIdentityStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4623	abbrev	SM3eRr3c1dTracePivotCoverageStatus	SM3eRr3c1dTracePivotCoverageStatus	consumed_internal_helper	keep_now_review_publicity	12	3	11	CNNA.PillarA.Arithmetic.Notation:4624; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:18,73,99,145,210; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalIdentityFieldCertificateFromEquationSourceSM3db4aW:140	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:18,73,99,145,210; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalIdentityFieldCertificateFromEquationSourceSM3db4aW:140	abbrev SM3eRr3c1dTracePivotCoverageStatus := Smoke.SM3eRr3c1dTracePivotCoverageStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4625	abbrev	SM3eRr3c1dTerminalFoldResidualCoverageStatus	SM3eRr3c1dTerminalFoldResidualCoverageStatus	consumed_internal_helper	keep_now_review_publicity	12	3	11	CNNA.PillarA.Arithmetic.Notation:4626; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:22,74,102,147,211; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalIdentityFieldCertificateFromEquationSourceSM3db4aW:143	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:22,74,102,147,211; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorTerminalIdentityFieldCertificateFromEquationSourceSM3db4aW:143	abbrev SM3eRr3c1dTerminalFoldResidualCoverageStatus := Smoke.SM3eRr3c1dTerminalFoldResidualCoverageStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4627	abbrev	SM3eRr3c1dTerminalCoverageAuditStatus	SM3eRr3c1dTerminalCoverageAuditStatus	consumed_internal_helper	keep_now_review_publicity	8	2	7	CNNA.PillarA.Arithmetic.Notation:4628; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:26,72,96,143,723	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:26,72,96,143,723	abbrev SM3eRr3c1dTerminalCoverageAuditStatus := Smoke.SM3eRr3c1dTerminalCoverageAuditStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4629	abbrev	SM3eRr3c1dNoAccumulatedEntryCancellationStatus	SM3eRr3c1dNoAccumulatedEntryCancellationStatus	consumed_internal_helper	keep_now_review_publicity	12	3	11	CNNA.PillarA.Arithmetic.Notation:4630; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityFromSM3db4aWR3c1dFull:118,209,212; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:30,75,105,149,317	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityFromSM3db4aWR3c1dFull:118,209,212; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:30,75,105,149,317	abbrev SM3eRr3c1dNoAccumulatedEntryCancellationStatus := Smoke.SM3eRr3c1dNoAccumulatedEntryCancellationStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4631	abbrev	SM3eRr3c1dNoProductIdentityProofStatus	SM3eRr3c1dNoProductIdentityProofStatus	consumed_internal_helper	keep_now_review_publicity	13	3	12	CNNA.PillarA.Arithmetic.Notation:4632; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityFromSM3db4aWR3c1dFull:82,215,218,285,294; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:34,76,108,151,318	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityFromSM3db4aWR3c1dFull:82,215,218,285,294; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:34,76,108,151,318	abbrev SM3eRr3c1dNoProductIdentityProofStatus := Smoke.SM3eRr3c1dNoProductIdentityProofStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4633	abbrev	SM3eRr3c1dNoTwoSidedInvStatus	SM3eRr3c1dNoTwoSidedInvStatus	consumed_internal_helper	keep_now_review_publicity	13	3	12	CNNA.PillarA.Arithmetic.Notation:4634; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityFromSM3db4aWR3c1dFull:100,221,224,303,312; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:38,77,110,152,319	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityFromSM3db4aWR3c1dFull:100,221,224,303,312; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:38,77,110,152,319	abbrev SM3eRr3c1dNoTwoSidedInvStatus := Smoke.SM3eRr3c1dNoTwoSidedInvStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4635	abbrev	SM3eRr3c1dNoInteriorEliminationDataStatus	SM3eRr3c1dNoInteriorEliminationDataStatus	consumed_internal_helper	keep_now_review_publicity	8	2	7	CNNA.PillarA.Arithmetic.Notation:4636; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:42,78,113,154,320	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:42,78,113,154,320	abbrev SM3eRr3c1dNoInteriorEliminationDataStatus := Smoke.SM3eRr3c1dNoInteriorEliminationDataStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4637	abbrev	SM3eRr3c1dNoDtnDataStatus	SM3eRr3c1dNoDtnDataStatus	consumed_internal_helper	keep_now_review_publicity	7	1	7	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:46,79,116,156,321	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:46,79,116,156,321	abbrev SM3eRr3c1dNoDtnDataStatus := Smoke.SM3eRr3c1dNoDtnDataStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4638	abbrev	SM3eRr3c1dNoArithmeticTargetStatus	SM3eRr3c1dNoArithmeticTargetStatus	consumed_internal_helper	keep_now_review_publicity	8	2	7	CNNA.PillarA.Arithmetic.Notation:4639; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:50,80,119,158,322	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:50,80,119,158,322	abbrev SM3eRr3c1dNoArithmeticTargetStatus := Smoke.SM3eRr3c1dNoArithmeticTargetStatus	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4640	abbrev	SM3eRr3c1dNextPhaseStatus	SM3eRr3c1dNextPhaseStatus	consumed_internal_helper	keep_now_review_publicity	25	2	25	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityFromSM3db4aWR3c1dFull:64,165,200,203,206; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:54,81,122,159,192	CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityFromSM3db4aWR3c1dFull:64,165,200,203,206; CNNA.PillarA.Arithmetic.Smoke.GeneratedInteriorBlockFoldTerminalIdentityR3c1d:54,81,122,159,192	abbrev SM3eRr3c1dNextPhaseStatus := Smoke.SM3eRr3c1dNextPhaseStatus 	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4642	abbrev	SM3eRr3c1dTerminalCoverageAuditOf	SM3eRr3c1dTerminalCoverageAuditOf	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			abbrev SM3eRr3c1dTerminalCoverageAuditOf {Cell : Nat → Type u} [SubstrateClass Cell] {p : ConcretePolicyOf} {A : Smoke.GeneratedApproximantStrong Cell p} [Fintype (Smoke.GeneratedInteriorIndex A)] [DecidableEq (Smoke.GeneratedInteriorIndex A)] {P : Smoke.GeneratedBoundaryInteriorPartition Cell p A} {wp : WeightPolicy} {W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp}	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	4656	abbrev	SM3eRr3c1dTerminalCoverageSourceOf	SM3eRr3c1dTerminalCoverageSourceOf	unconsumed_domain_alias_candidate	owner_review_keep_internal_or_remove	0	0	0			abbrev SM3eRr3c1dTerminalCoverageSourceOf {Cell : Nat → Type u} [SubstrateClass Cell] {p : ConcretePolicyOf} {A : Smoke.GeneratedApproximantStrong Cell p} [Fintype (Smoke.GeneratedInteriorIndex A)] [DecidableEq (Smoke.GeneratedInteriorIndex A)] {P : Smoke.GeneratedBoundaryInteriorPartition Cell p A} {wp : WeightPolicy} {W : Smoke.GeneratedWeightPolicyEntrySource Cell p A P wp}	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
